时间,油  压,排  量,总 液 量,砂 浓 度,总 砂 量,液  添,液添总量
HH:mm:ss,MPa,m3/min,m3,kg/m3,m3,L/min,L
00:46:44,39.58,3.07,11.7,0,0,0.1,0.7
00:46:45,39.61,3.07,11.8,0,0,0.1,0.7
00:46:46,39.62,3.07,11.8,0,0,0.1,0.7
00:46:47,39.64,3.07,11.9,0,0,0.1,0.7
00:46:48,39.63,3.07,11.9,0,0,0.1,0.7
00:46:49,39.64,3.07,12,0,0,0.1,0.7
00:46:50,39.63,3.07,12,0,0,0.1,0.7
00:46:51,39.61,3.07,12.1,0,0,0.1,0.7
00:46:52,39.6,3.07,12.1,0,0,0.1,0.7
00:46:53,39.61,3.07,12.2,0,0,0.1,0.7
00:46:54,39.62,3.07,12.2,0,0,0.1,0.7
00:46:55,39.59,3.07,12.3,0,0,0.1,0.7
00:46:56,39.6,3.07,12.3,0,0,0.1,0.7
00:46:57,39.65,3.07,12.4,0,0,0.1,0.7
00:46:58,39.67,3.07,12.4,0,0,0.1,0.7
00:46:59,39.7,3.07,12.5,0,0,0.1,0.7
00:47:00,39.67,3.07,12.5,0,0,0.1,0.7
00:47:01,39.69,3.08,12.6,0,0,0.1,0.7
00:47:02,39.67,3.08,12.6,0,0,0.1,0.7
00:47:03,39.65,3.08,12.7,0,0,0.1,0.7
00:47:04,39.63,3.07,12.7,0,0,0.1,0.7
00:47:05,39.61,3.07,12.8,0,0,0.1,0.7
00:47:06,39.67,3.07,12.8,0,0,0.1,0.7
00:47:07,39.69,3.07,12.9,0,0,0.1,0.7
00:47:08,39.73,3.07,12.9,0,0,0.1,0.7
00:47:09,39.7,3.07,13,0,0,0.1,0.7
00:47:10,39.7,3.07,13,0,0,0.1,0.7
00:47:11,39.71,3.07,13.1,0,0,0.1,0.7
00:47:12,39.69,3.07,13.1,0,0,0.1,0.7
00:47:13,39.67,3.07,13.2,0,0,0.1,0.7
00:47:14,39.65,3.07,13.2,0,0,0.1,0.7
00:47:15,39.67,3.07,13.3,0,0,0.1,0.8
00:47:16,39.69,3.07,13.3,0,0,0.1,0.8
00:47:17,39.7,3.07,13.4,0,0,0.1,0.8
00:47:18,39.72,3.07,13.5,0,0,0.1,0.8
00:47:19,39.74,3.07,13.5,0,0,0.1,0.8
00:47:20,39.73,3.07,13.6,0,0,0.1,0.8
00:47:21,39.72,3.07,13.6,0,0,0.1,0.8
00:47:22,39.7,3.07,13.7,0,0,0.1,0.8
00:47:23,39.72,3.07,13.7,0,0,0.1,0.8
00:47:24,39.69,3.07,13.8,0,0,0.1,0.8
00:47:25,39.69,3.07,13.8,0,0,0.1,0.8
00:47:26,39.7,3.07,13.9,0,0,0.1,0.8
00:47:27,39.75,3.07,13.9,0,0,0.1,0.8
00:47:28,39.76,3.07,14,0,0,0.1,0.8
00:47:29,39.74,3.07,14,0,0,0.1,0.8
00:47:30,39.76,3.07,14.1,0,0,0.1,0.8
00:47:31,39.73,3.07,14.1,0,0,0.1,0.8
00:47:32,39.73,3.08,14.2,0,0,0.1,0.8
00:47:33,39.7,3.08,14.2,0,0,0.1,0.8
00:47:34,39.71,3.08,14.3,0,0,0.1,0.8
00:47:35,39.72,3.08,14.3,0,0,0.1,0.8
00:47:36,39.73,3.08,14.4,0,0,0.1,0.8
00:47:37,39.77,3.08,14.4,0,0,0.1,0.8
00:47:38,39.76,3.08,14.5,0,0,0.1,0.8
00:47:39,39.77,3.08,14.5,0,0,0.1,0.8
00:47:40,39.79,3.08,14.6,0,0,0.1,0.8
00:47:41,39.79,3.08,14.6,0,0,0.1,0.8
00:47:42,39.78,3.07,14.7,0,0,0.1,0.8
00:47:43,39.76,3.07,14.7,0,0,0.1,0.8
00:47:44,39.78,3.07,14.8,0,0,0.1,0.8
00:47:45,39.75,3.07,14.8,0,0,0.1,0.8
00:47:46,39.76,3.07,14.9,0,0,0.1,0.8
00:47:47,39.74,3.07,14.9,0,0,0.1,0.8
00:47:48,39.77,3.07,15,0,0,0.1,0.8
00:47:49,39.77,3.07,15,0,0,0.1,0.8
00:47:50,39.78,3.07,15.1,0,0,0.1,0.8
00:47:51,39.8,3.07,15.1,0,0,0.1,0.8
00:47:52,39.81,3.07,15.2,0,0,0.1,0.8
00:47:53,39.82,3.07,15.2,0,0,0.1,0.8
00:47:54,39.77,3.07,15.3,0,0,0.1,0.8
00:47:55,39.79,3.07,15.3,0,0,0.1,0.8
00:47:56,39.77,3.08,15.4,0,0,0.1,0.8
00:47:57,39.74,3.08,15.5,0,0,0.1,0.8
00:47:58,39.75,3.08,15.5,0,0,0.1,0.8
00:47:59,39.76,3.08,15.6,0,0,0.1,0.8
00:48:00,39.78,3.08,15.6,0,0,0.1,0.8
00:48:01,39.79,3.08,15.7,0,0,0.1,0.8
00:48:02,39.81,3.08,15.7,0,0,0.1,0.8
00:48:03,39.81,3.08,15.8,0,0,0.1,0.8
00:48:04,39.8,3.08,15.8,0,0,0.1,0.8
00:48:05,39.81,3.08,15.9,0,0,0.1,0.8
00:48:06,39.77,3.08,15.9,0,0,0.1,0.8
00:48:07,39.77,3.08,16,0,0,0.1,0.8
00:48:08,39.75,3.08,16,0,0,0.1,0.8
00:48:09,39.77,3.08,16.1,0,0,0.1,0.8
00:48:10,39.8,3.08,16.1,0,0,0.1,0.8
00:48:11,39.82,3.08,16.2,0,0,0.1,0.8
00:48:12,39.85,3.08,16.2,0,0,0.1,0.8
00:48:13,39.83,3.08,16.3,0,0,0.1,0.8
00:48:14,39.84,3.08,16.3,0,0,0.1,0.8
00:48:15,39.83,3.08,16.4,0,0,0.1,0.8
00:48:16,39.79,3.08,16.4,0,0,0.1,0.8
00:48:17,39.8,3.08,16.5,0,0,0.1,0.8
00:48:18,39.78,3.08,16.5,0,0,0.1,0.8
00:48:19,39.81,3.08,16.6,0,0,0.1,0.8
00:48:20,39.82,3.08,16.6,0,0,0.1,0.8
00:48:21,39.85,3.08,16.7,0,0,0.1,0.8
00:48:22,39.86,3.08,16.7,0,0,0.1,0.8
00:48:23,39.87,3.08,16.8,0,0,0.1,0.8
00:48:24,39.88,3.08,16.8,0,0,0.1,0.9
00:48:25,39.85,3.08,16.9,0,0,0.1,0.9
00:48:26,39.83,3.08,16.9,0,0,0.1,0.9
00:48:27,39.8,3.08,17,0,0,0.1,0.9
00:48:28,39.79,3.08,17,0,0,0.1,0.9
00:48:29,39.83,3.08,17.1,0,0,0.1,0.9
00:48:30,39.84,3.08,17.1,0,0,0.1,0.9
00:48:31,39.87,3.08,17.2,0,0,0.1,0.9
00:48:32,39.88,3.08,17.2,0,0,0.1,0.9
00:48:33,39.9,3.08,17.3,0,0,0.1,0.9
00:48:34,39.87,3.08,17.3,0,0,0.1,0.9
00:48:35,39.84,3.08,17.4,0,0,0.1,0.9
00:48:36,39.83,3.08,17.5,0,0,0.1,0.9
00:48:37,39.81,3.08,17.5,0,0,0.1,0.9
00:48:38,39.81,3.08,17.6,0,0,0.1,0.9
00:48:39,39.8,3.08,17.6,0,0,0.1,0.9
00:48:40,39.84,3.08,17.7,0,0,0.1,0.9
00:48:41,39.83,3.08,17.7,0,0,0.1,0.9
00:48:42,39.83,3.08,17.8,0,0,0.1,0.9
00:48:43,39.88,3.08,17.8,0,0,0.1,0.9
00:48:44,39.86,3.08,17.9,0,0,0.1,0.9
00:48:45,39.86,3.08,17.9,0,0,0.1,0.9
00:48:46,39.86,3.08,18,0,0,0.1,0.9
00:48:47,39.88,3.08,18,0,0,0.1,0.9
00:48:48,39.86,3.08,18.1,0,0,0.1,0.9
00:48:49,39.84,3.08,18.1,0,0,0.1,0.9
00:48:50,39.85,3.08,18.2,0,0,0.1,0.9
00:48:51,39.83,3.08,18.2,0,0,0.1,0.9
00:48:52,39.85,3.08,18.3,0,0,0.1,0.9
00:48:53,39.83,3.08,18.3,0,0,0.1,0.9
00:48:54,39.87,3.08,18.4,0,0,0.1,0.9
00:48:55,39.88,3.08,18.4,0,0,0.1,0.9
00:48:56,39.88,3.08,18.5,0,0,0.1,0.9
00:48:57,39.9,3.08,18.5,0,0,0.1,0.9
00:48:58,39.88,3.08,18.6,0,0,0.1,0.9
00:48:59,39.87,3.08,18.6,0,0,0.1,0.9
00:49:00,39.85,3.08,18.7,0,0,0.1,0.9
00:49:01,39.84,3.08,18.7,0,0,0.1,0.9
00:49:02,39.85,3.08,18.8,0,0,0.1,0.9
00:49:03,39.87,3.08,18.8,0,0,0.1,0.9
00:49:04,39.89,3.08,18.9,0,0,0.1,0.9
00:49:05,39.91,3.08,18.9,0,0,0.1,0.9
00:49:06,39.9,3.07,19,0,0,0.1,0.9
00:49:07,39.9,3.07,19,0,0,0.1,0.9
00:49:08,39.89,3.07,19.1,0,0,0.1,0.9
00:49:09,39.88,3.07,19.1,0,0,0.1,0.9
00:49:10,39.84,3.07,19.2,0,0,0.1,0.9
00:49:11,39.86,3.08,19.2,0,0,0.1,0.9
00:49:12,39.88,3.08,19.3,0,0,0.1,0.9
00:49:13,39.89,3.08,19.3,0,0,0.1,0.9
00:49:14,39.91,3.08,19.4,0,0,0.1,0.9
00:49:15,39.88,3.08,19.5,0,0,0.1,0.9
00:49:16,39.91,3.08,19.5,0,0,0.1,0.9
00:49:17,39.89,3.08,19.6,0,0,0.1,0.9
00:49:18,39.88,3.08,19.6,0,0,0.1,0.9
00:49:19,39.86,3.08,19.7,0,0,0.1,0.9
00:49:20,39.85,3.08,19.7,0,0,0.1,0.9
00:49:21,39.86,3.08,19.8,0,0,0.1,0.9
00:49:22,39.87,3.08,19.8,0,0,0.1,0.9
00:49:23,39.89,3.08,19.9,0,0,0.1,0.9
00:49:24,39.89,3.08,19.9,0,0,0.1,0.9
00:49:25,39.89,3.08,20,0,0,0.1,0.9
00:49:26,39.9,3.08,20,0,0,0.1,0.9
00:49:27,39.92,3.08,20.1,0,0,0.1,0.9
00:49:28,39.93,3.08,20.1,0,0,0.1,0.9
00:49:29,39.9,3.08,20.2,0,0,0.1,0.9
00:49:30,39.88,3.09,20.2,0,0,0.1,0.9
00:49:31,39.89,3.08,20.3,0,0,0.1,0.9
00:49:32,39.89,3.08,20.3,0,0,0.1,0.9
00:49:33,39.9,3.08,20.4,0,0,0.1,1
00:49:34,39.89,3.08,20.4,0,0,0.1,1
00:49:35,39.9,3.08,20.5,0,0,0.1,1
00:49:36,39.89,3.08,20.5,0,0,0.1,1
00:49:37,39.92,3.08,20.6,0,0,0.1,1
00:49:38,39.91,3.08,20.6,0,0,0.1,1
00:49:39,39.9,3.08,20.7,0,0,0.1,1
00:49:40,39.92,3.08,20.7,0,0,0.1,1
00:49:41,39.92,3.08,20.8,0,0,0.1,1
00:49:42,39.95,3.08,20.8,0,0,0.1,1
00:49:43,39.93,3.08,20.9,0,0,0.1,1
00:49:44,39.9,3.08,20.9,0,0,0.1,1
00:49:45,39.9,3.08,21,0,0,0.1,1
00:49:46,39.88,3.08,21,0,0,0.1,1
00:49:47,39.89,3.08,21.1,0,0,0.1,1
00:49:48,39.88,3.08,21.1,0,0,0.1,1
00:49:49,39.91,3.08,21.2,0,0,0.1,1
00:49:50,39.91,3.08,21.2,0,0,0.1,1
00:49:51,39.93,3.08,21.3,0,0,0.1,1
00:49:52,39.95,3.08,21.4,0,0,0.1,1
00:49:53,39.95,3.08,21.4,0,0,0.1,1
00:49:54,39.97,3.08,21.5,0,0,0.1,1
00:49:55,39.91,3.08,21.5,0,0,0.1,1
00:49:56,39.91,3.08,21.6,0,0,0.1,1
00:49:57,39.91,3.07,21.6,0,0,0.1,1
00:49:58,39.92,3.08,21.7,0,0,0.1,1
00:49:59,39.92,3.08,21.7,0,0,0.1,1
00:50:00,39.92,3.08,21.8,0,0,0.1,1
00:50:01,39.92,3.08,21.8,0,0,0.1,1
00:50:02,39.94,3.08,21.9,0,0,0.1,1
00:50:03,39.95,3.08,21.9,0,0,0.1,1
00:50:04,39.93,3.08,22,0,0,0.1,1
00:50:05,39.91,3.08,22,0,0,0.1,1
00:50:06,39.95,3.08,22.1,0,0,0.1,1
00:50:07,39.94,3.08,22.1,0,0,0.1,1
00:50:08,39.94,3.08,22.2,0,0,0.1,1
00:50:09,39.93,3.08,22.2,0,0,0.1,1
00:50:10,39.93,3.08,22.3,0,0,0.1,1
00:50:11,39.93,3.08,22.3,0,0,0.1,1
00:50:12,39.92,3.08,22.4,0,0,0.1,1
00:50:13,39.96,3.08,22.4,0,0,0.1,1
00:50:14,39.96,3.08,22.5,0,0,0.1,1
00:50:15,39.98,3.08,22.5,0,0,0.1,1
00:50:16,39.97,3.08,22.6,0,0,0.1,1
00:50:17,39.93,3.08,22.6,0,0,0.1,1
00:50:18,39.92,3.08,22.7,0,0,0.1,1
00:50:19,39.92,3.08,22.7,0,0,0.1,1
00:50:20,39.92,3.08,22.8,0,0,0.1,1
00:50:21,39.95,3.08,22.8,0,0,0.1,1
00:50:22,39.95,3.08,22.9,0,0,0.1,1
00:50:23,40,3.08,22.9,0,0,0.1,1
00:50:24,39.99,3.08,23,0,0,0.1,1
00:50:25,39.99,3.08,23,0,0,0.1,1
00:50:26,39.94,3.08,23.1,0,0,0.1,1
00:50:27,39.9,3.08,23.1,0,0,0.1,1
00:50:28,39.91,3.08,23.2,0,0,0.1,1
00:50:29,39.9,3.08,23.3,0,0,0.1,1
00:50:30,39.9,3.08,23.3,0,0,0.1,1
00:50:31,39.91,3.08,23.4,0,0,0.1,1
00:50:32,39.95,3.08,23.4,0,0,0.1,1
00:50:33,39.98,3.08,23.5,0,0,0.1,1
00:50:34,39.99,3.08,23.5,0,0,0.1,1
00:50:35,40,3.08,23.6,0,0,0.1,1
00:50:36,39.97,3.08,23.6,0,0,0.1,1
00:50:37,39.97,3.08,23.7,0,0,0.1,1
00:50:38,39.93,3.08,23.7,0,0,0.1,1
00:50:39,39.93,3.08,23.8,0,0,0.1,1
00:50:40,39.94,3.08,23.8,0,0,0.1,1
00:50:41,39.95,3.08,23.9,0,0,0.1,1
00:50:42,39.98,3.08,23.9,0,0,0.1,1.1
00:50:43,39.97,3.08,24,0,0,0.1,1.1
00:50:44,39.99,3.08,24,0,0,0.1,1.1
00:50:45,39.99,3.08,24.1,0,0,0.1,1.1
00:50:46,39.96,3.08,24.1,0,0,0.1,1.1
00:50:47,39.98,3.08,24.2,0,0,0.1,1.1
00:50:48,39.98,3.08,24.2,0,0,0.1,1.1
00:50:49,40,3.08,24.3,0,0,0.1,1.1
00:50:50,39.97,3.08,24.3,0,0,0.1,1.1
00:50:51,39.97,3.08,24.4,0,0,0.1,1.1
00:50:52,39.97,3.08,24.4,0,0,0.1,1.1
00:50:53,39.96,3.08,24.5,0,0,0.1,1.1
00:50:54,39.97,3.08,24.5,0,0,0.1,1.1
00:50:55,39.96,3.08,24.6,0,0,0.1,1.1
00:50:56,39.96,3.08,24.6,0,0,0.1,1.1
00:50:57,39.99,3.07,24.7,0,0,0.1,1.1
00:50:58,39.99,3.07,24.7,0,0,0.1,1.1
00:50:59,40,3.07,24.8,0,0,0.1,1.1
00:51:00,39.97,3.07,24.8,0,0,0.1,1.1
00:51:01,39.99,3.07,24.9,0,0,0.1,1.1
00:51:02,39.99,3.07,24.9,0,0,0.1,1.1
00:51:03,39.99,3.07,25,0,0,0.1,1.1
00:51:04,39.98,3.08,25,0,0,0.1,1.1
00:51:05,39.98,3.08,25.1,0,0,0.1,1.1
00:51:06,40.02,3.08,25.1,0,0,0.1,1.1
00:51:07,39.99,3.08,25.2,0,0,0.1,1.1
00:51:08,39.99,3.08,25.3,0,0,0.1,1.1
00:51:09,39.98,3.08,25.3,0,0,0.1,1.1
00:51:10,40,3.08,25.4,0,0,0.1,1.1
00:51:11,40,3.08,25.4,0,0,0.1,1.1
00:51:12,39.99,3.08,25.5,0,0,0.1,1.1
00:51:13,40,3.08,25.5,0,0,0.1,1.1
00:51:14,39.99,3.08,25.6,0,0,0.1,1.1
00:51:15,39.97,3.08,25.6,0,0,0.1,1.1
00:51:16,39.98,3.08,25.7,0,0,0.1,1.1
00:51:17,39.98,3.08,25.7,0,0,0.1,1.1
00:51:18,40.01,3.08,25.8,0,0,0.1,1.1
00:51:19,40,3.08,25.8,0,0,0.1,1.1
00:51:20,40,3.08,25.9,0,0,0.1,1.1
00:51:21,40,3.08,25.9,0,0,0.1,1.1
00:51:22,40.01,3.08,26,0,0,0.1,1.1
00:51:23,40.02,3.08,26,0,0,0.1,1.1
00:51:24,39.99,3.08,26.1,0,0,0.1,1.1
00:51:25,39.98,3.08,26.1,0,0,0.1,1.1
00:51:26,39.97,3.08,26.2,0,0,0.1,1.1
00:51:27,39.96,3.08,26.2,0,0,0.1,1.1
00:51:28,39.99,3.08,26.3,0,0,0.1,1.1
00:51:29,39.98,3.08,26.3,0,0,0.1,1.1
00:51:30,40,3.08,26.4,0,0,0.1,1.1
00:51:31,40.03,3.08,26.4,0,0,0.1,1.1
00:51:32,40.06,3.08,26.5,0,0,0.1,1.1
00:51:33,40.03,3.08,26.5,0,0,0.1,1.1
00:51:34,39.99,3.08,26.6,0,0,0.1,1.1
00:51:35,40,3.08,26.6,0,0,0.1,1.1
00:51:36,39.96,3.08,26.7,0,0,0.1,1.1
00:51:37,39.96,3.08,26.7,0,0,0.1,1.1
00:51:38,39.96,3.08,26.8,0,0,0.1,1.1
00:51:39,40,3.08,26.8,0,0,0.1,1.1
00:51:40,40.02,3.08,26.9,0,0,0.1,1.1
00:51:41,40.05,3.08,26.9,0,0,0.1,1.1
00:51:42,40.07,3.08,27,0,0,0.1,1.1
00:51:43,40.05,3.08,27,0,0,0.1,1.1
00:51:44,40.03,3.08,27.1,0,0,0.1,1.1
00:51:45,39.98,3.08,27.1,0,0,0.1,1.1
00:51:46,39.98,3.08,27.2,0,0,0.1,1.1
00:51:47,39.97,3.08,27.3,0,0,0.1,1.1
00:51:48,39.99,3.08,27.3,0,0,0.1,1.1
00:51:49,40,3.08,27.4,0,0,0.1,1.1
00:51:50,40.02,3.07,27.4,0,0,0.1,1.1
00:51:51,40.02,3.07,27.5,0,0,0.1,1.2
00:51:52,40.03,3.07,27.5,0,0,0.1,1.2
00:51:53,40,3.07,27.6,0,0,0.1,1.2
00:51:54,40.02,3.07,27.6,0,0,0.1,1.2
00:51:55,40,3.07,27.7,0,0,0.1,1.2
00:51:56,40,3.08,27.7,0,0,0.1,1.2
00:51:57,40.02,3.08,27.8,0,0,0.1,1.2
00:51:58,40.02,3.08,27.8,0,0,0.1,1.2
00:51:59,40,3.08,27.9,0,0,0.1,1.2
00:52:00,40,3.08,27.9,0,0,0.1,1.2
00:52:01,40.04,3.08,28,0,0,0.1,1.2
00:52:02,40.02,3.08,28,0,0,0.1,1.2
00:52:03,40.02,3.08,28.1,0,0,0.1,1.2
00:52:04,40.03,3.08,28.1,0,0,0.1,1.2
00:52:05,40.03,3.08,28.2,0,0,0.1,1.2
00:52:06,40.02,3.08,28.2,0,0,0.1,1.2
00:52:07,40.01,3.08,28.3,0,0,0.1,1.2
00:52:08,40.02,3.08,28.3,0,0,0.1,1.2
00:52:09,40.01,3.08,28.4,0,0,0.1,1.2
00:52:10,40.01,3.08,28.4,0,0,0.1,1.2
00:52:11,40.03,3.08,28.5,0,0,0.1,1.2
00:52:12,40.04,3.08,28.5,0,0,0.1,1.2
00:52:13,40.07,3.08,28.6,0,0,0.1,1.2
00:52:14,40.06,3.08,28.6,0,0,0.1,1.2
00:52:15,40.05,3.08,28.7,0,0,0.1,1.2
00:52:16,40.06,3.08,28.7,0,0,0.1,1.2
00:52:17,40.02,3.08,28.8,0,0,0.1,1.2
00:52:18,40.04,3.08,28.8,0,0,0.1,1.2
00:52:19,40.03,3.08,28.9,0,0,0.1,1.2
00:52:20,40.03,3.08,28.9,0,0,0.1,1.2
00:52:21,40.02,3.08,29,0,0,0.1,1.2
00:52:22,39.29,3.08,29,0,0,0.1,1.2
00:52:23,38.56,3.06,29.1,0,0,0.1,1.2
00:52:24,37.61,3.01,29.1,0,0,0.1,1.2
00:52:25,36.3,2.87,29.2,0,0,0.1,1.2
00:52:26,35.35,2.68,29.2,0,0,0.1,1.2
00:52:27,34.84,2.49,29.3,0,0,0.1,1.2
00:52:28,34.54,2.32,29.3,0,0,0.1,1.2
00:52:29,34.55,2.17,29.4,0,0,0.1,1.2
00:52:30,34.88,2.05,29.4,0,0,0.1,1.2
00:52:31,35.12,1.95,29.4,0,0,0.1,1.2
00:52:32,35.25,1.87,29.5,0,0,0.1,1.2
00:52:33,35.31,1.8,29.5,0,0,0.1,1.2
00:52:34,35.27,1.74,29.5,0,0,0.1,1.2
00:52:35,35.14,1.69,29.5,0,0,0.1,1.2
00:52:36,35.02,1.66,29.6,0,0,0.1,1.2
00:52:37,34.94,1.62,29.6,0,0,0.1,1.2
00:52:38,34.88,1.6,29.6,0,0,0.1,1.2
00:52:39,34.86,1.57,29.7,0,0,0.1,1.2
00:52:40,34.89,1.56,29.7,0,0,0.1,1.2
00:52:41,34.89,1.54,29.7,0,0,0.1,1.2
00:52:42,34.9,1.53,29.7,0,0,0.1,1.2
00:52:43,34.88,1.52,29.8,0,0,0.1,1.2
00:52:44,34.91,1.51,29.8,0,0,0.1,1.2
00:52:45,34.9,1.5,29.8,0,0,0.1,1.2
00:52:46,34.88,1.5,29.8,0,0,0.1,1.2
00:52:47,34.88,1.49,29.9,0,0,0.1,1.2
00:52:48,34.86,1.49,29.9,0,0,0.1,1.2
00:52:49,34.84,1.49,29.9,0,0,0.1,1.2
00:52:50,34.79,1.48,29.9,0,0,0.1,1.2
00:52:51,34.78,1.48,30,0,0,0.1,1.2
00:52:52,34.78,1.48,30,0,0,0.1,1.2
00:52:53,34.74,1.48,30,0,0,0.1,1.2
00:52:54,34.73,1.48,30,0,0,0.1,1.2
00:52:55,34.72,1.48,30.1,0,0,0.1,1.2
00:52:56,34.72,1.48,30.1,0,0,0.1,1.2
00:52:57,34.71,1.48,30.1,0,0,0.1,1.2
00:52:58,34.69,1.48,30.1,0,0,0.1,1.2
00:52:59,34.69,1.48,30.1,0,0,0.1,1.2
00:53:00,34.65,1.48,30.2,0,0,0.1,1.2
00:53:01,34.64,1.48,30.2,0,0,0.1,1.3
00:53:02,34.62,1.48,30.2,0,0,0.1,1.3
00:53:03,34.61,1.48,30.2,0,0,0.1,1.3
00:53:04,34.6,1.48,30.3,0,0,0.1,1.3
00:53:05,34.59,1.48,30.3,0,0,0.1,1.3
00:53:06,34.59,1.48,30.3,0,0,0.1,1.3
00:53:07,34.59,1.49,30.3,0,0,0.1,1.3
00:53:08,34.57,1.49,30.4,0,0,0.1,1.3
00:53:09,34.56,1.49,30.4,0,0,0.1,1.3
00:53:10,34.54,1.49,30.4,0,0,0.1,1.3
00:53:11,34.56,1.49,30.4,0,0,0.1,1.3
00:53:12,34.53,1.49,30.5,0,0,0.1,1.3
00:53:13,34.52,1.49,30.5,0,0,0.1,1.3
00:53:14,34.52,1.49,30.5,0,0,0.1,1.3
00:53:15,34.49,1.49,30.5,0,0,0.1,1.3
00:53:16,34.48,1.49,30.6,0,0,0.1,1.3
00:53:17,34.47,1.49,30.6,0,0,0.1,1.3
00:53:18,34.49,1.49,30.6,0,0,0.1,1.3
00:53:19,34.47,1.49,30.6,0,0,0.1,1.3
00:53:20,34.46,1.5,30.7,0,0,0.1,1.3
00:53:21,34.46,1.5,30.7,0,0,0.1,1.3
00:53:22,34.46,1.5,30.7,0,0,0.1,1.3
00:53:23,34.44,1.5,30.7,0,0,0.1,1.3
00:53:24,34.42,1.5,30.8,0,0,0.1,1.3
00:53:25,34.45,1.5,30.8,0,0,0.1,1.3
00:53:26,34.43,1.5,30.8,0,0,0.1,1.3
00:53:27,34.43,1.5,30.8,0,0,0.1,1.3
00:53:28,34.41,1.5,30.9,0,0,0.1,1.3
00:53:29,34.41,1.5,30.9,0,0,0.1,1.3
00:53:30,34.41,1.5,30.9,0,0,0.1,1.3
00:53:31,34.39,1.5,30.9,0,0,0.1,1.3
00:53:32,34.4,1.5,31,0,0,0.1,1.3
00:53:33,34.39,1.5,31,0,0,0.1,1.3
00:53:34,34.38,1.5,31,0,0,0.1,1.3
00:53:35,34.39,1.5,31,0,0,0.1,1.3
00:53:36,34.38,1.5,31.1,0,0,0.1,1.3
00:53:37,34.38,1.5,31.1,0,0,0.1,1.3
00:53:38,34.35,1.5,31.1,0,0,0.1,1.3
00:53:39,34.36,1.5,31.1,0,0,0.1,1.3
00:53:40,34.34,1.5,31.2,0,0,0.1,1.3
00:53:41,34.33,1.5,31.2,0,0,0.1,1.3
00:53:42,34.32,1.5,31.2,0,0,0.1,1.3
00:53:43,34.33,1.5,31.2,0,0,0.1,1.3
00:53:44,34.31,1.5,31.3,0,0,0.1,1.3
00:53:45,34.3,1.5,31.3,0,0,0.1,1.3
00:53:46,34.33,1.5,31.3,0,0,0.1,1.3
00:53:47,34.32,1.5,31.3,0,0,0.1,1.3
00:53:48,34.32,1.51,31.4,0,0,0.1,1.3
00:53:49,34.29,1.51,31.4,0,0,0.1,1.3
00:53:50,34.28,1.5,31.4,0,0,0.1,1.3
00:53:51,34.28,1.5,31.4,0,0,0.1,1.3
00:53:52,34.27,1.5,31.5,0,0,0.1,1.3
00:53:53,34.26,1.5,31.5,0,0,0.1,1.3
00:53:54,34.26,1.5,31.5,0,0,0.1,1.3
00:53:55,34.27,1.5,31.5,0,0,0.1,1.3
00:53:56,34.25,1.5,31.6,0,0,0.1,1.3
00:53:57,34.25,1.5,31.6,0,0,0.1,1.3
00:53:58,34.25,1.5,31.6,0,0,0.1,1.3
00:53:59,34.23,1.5,31.6,0,0,0.1,1.3
00:54:00,34.24,1.5,31.7,0,0,0.1,1.3
00:54:01,34.22,1.5,31.7,0,0,0.1,1.3
00:54:02,34.23,1.5,31.7,0,0,0.1,1.3
00:54:03,34.23,1.5,31.7,0,0,0.1,1.3
00:54:04,34.22,1.5,31.8,0,0,0.1,1.3
00:54:05,34.23,1.5,31.8,0,0,0.1,1.3
00:54:06,34.2,1.5,31.8,0,0,0.1,1.3
00:54:07,34.21,1.5,31.8,0,0,0.1,1.3
00:54:08,34.2,1.5,31.9,0,0,0.1,1.3
00:54:09,34.2,1.5,31.9,0,0,0.1,1.3
00:54:10,34.19,1.49,31.9,0,0,0.1,1.4
00:54:11,34.19,1.49,31.9,0,0,0.1,1.4
00:54:12,34.2,1.49,32,0,0,0.1,1.4
00:54:13,34.2,1.49,32,0,0,0.1,1.4
00:54:14,34.2,1.5,32,0,0,0.1,1.4
00:54:15,34.19,1.5,32,0,0,0.1,1.4
00:54:16,34.19,1.5,32.1,0,0,0.1,1.4
00:54:17,34.21,1.5,32.1,0,0,0.1,1.4
00:54:18,34.18,1.5,32.1,0,0,0.1,1.4
00:54:19,34.17,1.5,32.1,0,0,0.1,1.4
00:54:20,34.18,1.5,32.2,0,0,0.1,1.4
00:54:21,34.17,1.49,32.2,0,0,0.1,1.4
00:54:22,34.16,1.49,32.2,0,0,0.1,1.4
00:54:23,34.16,1.49,32.2,0,0,0.1,1.4
00:54:24,34.18,1.49,32.3,0,0,0.1,1.4
00:54:25,34.16,1.5,32.3,0,0,0.1,1.4
00:54:26,34.16,1.5,32.3,0,0,0.1,1.4
00:54:27,34.17,1.5,32.3,0,0,0.1,1.4
00:54:28,34.16,1.5,32.4,0,0,0.1,1.4
00:54:29,34.16,1.5,32.4,0,0,0.1,1.4
00:54:30,34.16,1.5,32.4,0,0,0.1,1.4
00:54:31,34.17,1.5,32.4,0,0,0.1,1.4
00:54:32,34.15,1.5,32.5,0,0,0.1,1.4
00:54:33,34.15,1.49,32.5,0,0,0.1,1.4
00:54:34,34.14,1.49,32.5,0,0,0.1,1.4
00:54:35,34.14,1.49,32.5,0,0,0.1,1.4
00:54:36,34.14,1.49,32.6,0,0,0.1,1.4
