时间,施工压力,施工排量,阶段液量,总液量,砂浓度,阶段砂量,砂总量,混砂1液添3
HH:mm:ss,MPa,m3/min,m3,m3,kg/m3,t,t,L/min
15:46:33,50,0.7,0.9,5.9,0,0,0,0
15:46:34,50,0.7,0.9,6,0,0,0,0
15:46:35,50,0.7,0.9,6,0,0,0,0
15:46:36,49.9,0.7,1,6,0,0,0,0
15:46:37,49.9,0.7,1,6,0,0,0,0
15:46:38,49.9,0.7,1,6,0,0,0,0
15:46:39,49.9,0.7,1,6,0,0,0,0
15:46:40,49.9,0.7,1,6,0,0,0,0
15:46:41,49.9,0.7,1,6,0,0,0,0
15:46:42,49.9,0.7,1,6.1,0,0,0,0
15:46:43,49.8,0.7,1,6.1,0,0,0,0
15:46:44,49.8,0.7,1.1,6.1,0,0,0,0
15:46:45,49.8,0.7,1.1,6.1,0,0,0,0
15:46:46,49.8,0.7,1.1,6.1,0,0,0,0
15:46:47,49.8,0.7,1.1,6.1,0,0,0,0
15:46:48,49.8,0.7,1.1,6.1,0,0,0,0
15:46:49,49.8,0.7,1.1,6.1,0,0,0,0
15:46:50,49.8,0.7,1.1,6.2,0,0,0,0
15:46:51,49.8,0.7,1.1,6.2,0,0,0,0
15:46:52,49.8,0.7,1.2,6.2,0,0,0,0
15:46:53,49.7,0.7,1.2,6.2,0,0,0,0
15:46:54,49.7,0.7,1.2,6.2,0,0,0,0
15:46:55,49.7,0.7,1.2,6.2,0,0,0,0
15:46:56,49.7,0.7,1.2,6.2,0,0,0,0
15:46:57,49.7,0.7,1.2,6.2,0,0,0,0
15:46:58,49.7,0.7,1.2,6.3,0,0,0,0
15:46:59,49.7,0.7,1.2,6.3,0,0,0,0
15:47:00,49.7,0.7,1.3,6.3,0,0,0,0
15:47:01,49.7,0.7,1.3,6.3,0,0,0,0
15:47:02,49.7,0.7,1.3,6.3,0,0,0,0
15:47:03,49.7,0.7,1.3,6.3,0,0,0,0
15:47:04,49.7,0.7,1.3,6.3,0,0,0,0
15:47:05,49.7,0.7,1.3,6.3,0,0,0,0
15:47:06,49.7,0.7,1.3,6.4,0,0,0,0
15:47:07,49.6,0.7,1.3,6.4,0,0,0,0
15:47:08,49.6,0.7,1.4,6.4,0,0,0,0
15:47:09,49.6,0.7,1.4,6.4,0,0,0,0
15:47:10,49.6,0.7,1.4,6.4,0,0,0,0
15:47:11,49.6,0.7,1.4,6.4,0,0,0,0
15:47:12,49.6,0.7,1.4,6.4,0,0,0,0
15:47:13,49.6,0.7,1.4,6.4,0,0,0,0
15:47:14,49.6,0.7,1.4,6.4,0,0,0,0
15:47:15,49.6,0.7,1.4,6.5,0,0,0,0
15:47:16,49.6,0.7,1.5,6.5,0,0,0,0
15:47:17,49.6,0.7,1.5,6.5,0,0,0,0
15:47:18,49.6,0.7,1.5,6.5,0,0,0,0
15:47:19,49.6,0.7,1.5,6.5,0,0,0,0
15:47:20,49.6,0.7,1.5,6.5,0,0,0,0
15:47:21,49.6,0.7,1.5,6.5,0,0,0,0
15:47:22,49.6,0.7,1.5,6.5,0,0,0,0
15:47:23,49.6,0.7,1.5,6.6,0,0,0,0
15:47:24,49.6,0.7,1.6,6.6,0,0,0,0
15:47:25,49.6,0.7,1.6,6.6,0,0,0,0
15:47:26,49.5,0.7,1.6,6.6,0,0,0,0
15:47:27,49.5,0.7,1.6,6.6,0,0,0,0
15:47:28,49.5,0.7,1.6,6.6,0,0,0,0
15:47:29,49.5,0.7,1.6,6.6,0,0,0,0
15:47:30,49.5,0.7,1.6,6.6,0,0,0,0
15:47:31,49.5,0.7,1.6,6.7,0,0,0,0
15:47:32,49.5,0.7,1.7,6.7,0,0,0,0
15:47:33,49.5,0.7,1.7,6.7,0,0,0,0
15:47:34,49.5,0.7,1.7,6.7,0,0,0,0
15:47:35,49.5,0.7,1.7,6.7,0,0,0,0
15:47:36,49.5,0.7,1.7,6.7,0,0,0,0
15:47:37,49.5,0.7,1.7,6.7,0,0,0,0
15:47:38,49.5,0.7,1.7,6.7,0,0,0,0
15:47:39,49.5,0.7,1.7,6.8,0,0,0,0
15:47:40,49.5,0.7,1.7,6.8,0,0,0,0
15:47:41,49.5,0.7,1.8,6.8,0,0,0,0
15:47:42,49.5,0.7,1.8,6.8,0,0,0,0
15:47:43,49.5,0.7,1.8,6.8,0,0,0,0
15:47:44,49.5,0.7,1.8,6.8,0,0,0,0
15:47:45,49.5,0.7,1.8,6.8,0,0,0,0
15:47:46,49.5,0.7,1.8,6.8,0,0,0,0
15:47:47,49.5,0.7,1.8,6.9,0,0,0,0
15:47:48,49.5,0.7,1.8,6.9,0,0,0,0
15:47:49,49.5,0.7,1.9,6.9,0,0,0,0
15:47:50,49.5,0.7,1.9,6.9,0,0,0,0
15:47:51,49.5,0.7,1.9,6.9,0,0,0,0
15:47:52,49.5,0.7,1.9,6.9,0,0,0,0
15:47:53,49.5,0.7,1.9,6.9,0,0,0,0
15:47:54,49.5,0.7,1.9,6.9,0,0,0,0
15:47:55,49.5,0.7,1.9,7,0,0,0,0
15:47:56,49.4,0.7,1.9,7,0,0,0,0
15:47:57,49.4,0.7,2,7,0,0,0,0
15:47:58,49.4,0.7,2,7,0,0,0,0
15:47:59,49.4,0.7,2,7,0,0,0,0
15:48:00,49.4,0.7,2,7,0,0,0,0
15:48:01,49.4,0.7,2,7,0,0,0,0
15:48:02,49.4,0.7,2,7,0,0,0,0
15:48:03,49.4,0.8,2,7.1,0,0,0,0
15:48:04,49.4,0.7,2,7.1,0,0,0,0
15:48:05,49.4,0.7,2.1,7.1,0,0,0,0
15:48:06,49.4,0.7,2.1,7.1,0,0,0,0
15:48:07,49.4,0.7,2.1,7.1,0,0,0,0
15:48:08,49.4,0.7,2.1,7.1,0,0,0,0
15:48:09,49.4,0.7,2.1,7.1,0,0,0,0
15:48:10,49.4,0.7,2.1,7.1,0,0,0,0
15:48:11,49.4,0.7,2.1,7.2,0,0,0,0
15:48:12,49.4,0.7,2.1,7.2,0,0,0,0
15:48:13,49.4,0.7,2.2,7.2,0,0,0,0
15:48:14,49.4,0.7,2.2,7.2,0,0,0,0
15:48:15,49.4,0.7,2.2,7.2,0,0,0,0
15:48:16,49.4,0.7,2.2,7.2,0,0,0,0
15:48:17,49.4,0.7,2.2,7.2,0,0,0,0
15:48:18,49.4,0.7,2.2,7.2,0,0,0,0
15:48:19,49.4,0.7,2.2,7.3,0,0,0,0
15:48:20,49.4,0.7,2.2,7.3,0,0,0,0
15:48:21,49.4,0.7,2.3,7.3,0,0,0,0
15:48:22,49.4,0.7,2.3,7.3,0,0,0,0
15:48:23,49.4,0.7,2.3,7.3,0,0,0,0
15:48:24,49.4,0.7,2.3,7.3,0,0,0,0
15:48:25,49.4,0.7,2.3,7.3,0,0,0,0
15:48:26,49.4,0.7,2.3,7.3,0,0,0,0
15:48:27,49.4,0.7,2.3,7.4,0,0,0,0
15:48:28,49.4,0.7,2.3,7.4,0,0,0,0
15:48:29,49.4,0.7,2.4,7.4,0,0,0,0
15:48:30,49.4,0.7,2.4,7.4,0,0,0,0
15:48:31,49.4,0.7,2.4,7.4,0,0,0,0
15:48:32,49.4,0.7,2.4,7.4,0,0,0,0
15:48:33,49.4,0.7,2.4,7.4,0,0,0,0
15:48:34,49.4,0.7,2.4,7.4,0,0,0,0
15:48:35,49.4,0.7,2.4,7.5,0,0,0,0
15:48:36,49.4,0.7,2.4,7.5,0,0,0,0
15:48:37,49.4,0.7,2.5,7.5,0,0,0,0
15:48:38,49.4,0.7,2.5,7.5,0,0,0,0
15:48:39,49.4,0.7,2.5,7.5,0,0,0,0
15:48:40,49.4,0.7,2.5,7.5,0,0,0,0
15:48:41,49.4,0.7,2.5,7.5,0,0,0,0
15:48:42,49.4,0.7,2.5,7.5,0,0,0,0
15:48:43,49.4,0.7,2.5,7.6,0,0,0,0
15:48:44,49.4,0.7,2.5,7.6,0,0,0,0
15:48:45,49.4,0.7,2.6,7.6,0,0,0,0
15:48:46,49.4,0.7,2.6,7.6,0,0,0,0
15:48:47,49.4,0.7,2.6,7.6,0,0,0,0
15:48:48,49.4,0.7,2.6,7.6,0,0,0,0
15:48:49,49.4,0.7,2.6,7.6,0,0,0,0
15:48:50,49.4,0.7,2.6,7.6,0,0,0,0
15:48:51,49.4,0.7,2.6,7.7,0,0,0,0
15:48:52,49.4,0.7,2.6,7.7,0,0,0,0
15:48:53,49.4,0.7,2.7,7.7,0,0,0,0
15:48:54,49.4,0.7,2.7,7.7,0,0,0,0
15:48:55,49.4,0.7,2.7,7.7,0,0,0,0
15:48:56,49.4,0.7,2.7,7.7,0,0,0,0
15:48:57,49.4,0.7,2.7,7.7,0,0,0,0
15:48:58,49.4,0.7,2.7,7.7,0,0,0,0
15:48:59,49.4,0.7,2.7,7.8,0,0,0,0
15:49:00,49.4,0.7,2.7,7.8,0,0,0,0
15:49:01,49.4,0.7,2.8,7.8,0,0,0,0
15:49:02,49.4,0.7,2.8,7.8,0,0,0,0
15:49:03,49.4,0.7,2.8,7.8,0,0,0,0
15:49:04,49.4,0.7,2.8,7.8,0,0,0,0
15:49:05,49.4,0.7,2.8,7.8,0,0,0,0
15:49:06,49.4,0.7,2.8,7.8,0,0,0,0
15:49:07,49.4,0.7,2.8,7.9,0,0,0,0
15:49:08,49.4,0.7,2.8,7.9,0,0,0,0
15:49:09,49.4,0.7,2.9,7.9,0,0,0,0
15:49:10,49.4,0.7,2.9,7.9,0,0,0,0
15:49:11,49.4,0.7,2.9,7.9,0,0,0,0
15:49:12,49.4,0.7,2.9,7.9,0,0,0,0
15:49:13,49.4,0.7,2.9,7.9,0,0,0,0
15:49:14,49.4,0.7,2.9,7.9,0,0,0,0
15:49:15,49.4,0.7,2.9,7.9,0,0,0,0
15:49:16,49.4,0.7,2.9,8,0,0,0,0
15:49:17,49.4,0.7,3,8,0,0,0,0
15:49:18,49.4,0.7,3,8,0,0,0,0
15:49:19,49.4,0.7,3,8,0,0,0,0
15:49:20,49.4,0.7,3,8,0,0,0,0
15:49:21,49.4,0.7,3,8,0,0,0,0
15:49:22,49.4,0.7,3,8,0,0,0,0
15:49:23,49.4,0.7,3,8,0,0,0,0
15:49:24,49.4,0.7,3,8.1,0,0,0,0
15:49:25,49.4,0.7,3.1,8.1,0,0,0,0
15:49:26,49.4,0.7,3.1,8.1,0,0,0,0
15:49:27,49.4,0.7,3.1,8.1,0,0,0,0
15:49:28,49.4,0.7,3.1,8.1,0,0,0,0
15:49:29,49.4,0.7,3.1,8.1,0,0,0,0
15:49:30,49.4,0.7,3.1,8.1,0,0,0,0
15:49:31,49.4,0.7,3.1,8.1,0,0,0,0
15:49:32,49.4,0.7,3.1,8.2,0,0,0,0
15:49:33,49.4,0.7,3.1,8.2,0,0,0,0
15:49:34,49.4,0.7,3.2,8.2,0,0,0,0
15:49:35,49.4,0.7,3.2,8.2,0,0,0,0
15:49:36,49.4,0.7,3.2,8.2,0,0,0,0
15:49:37,49.4,0.7,3.2,8.2,0,0,0,0
15:49:38,49.4,0.7,3.2,8.2,0,0,0,0
15:49:39,49.4,0.7,3.2,8.2,0,0,0,0
15:49:40,49.4,0.7,3.2,8.3,0,0,0,0
15:49:41,49.4,0.7,3.2,8.3,0,0,0,0
15:49:42,49.4,0.7,3.3,8.3,0,0,0,0
15:49:43,49.4,0.7,3.3,8.3,0,0,0,0
15:49:44,49.4,0.7,3.3,8.3,0,0,0,0
15:49:45,49.4,0.7,3.3,8.3,0,0,0,0
15:49:46,49.4,0.7,3.3,8.3,0,0,0,0
15:49:47,49.4,0.7,3.3,8.3,0,0,0,0
15:49:48,49.4,0.7,3.3,8.4,0,0,0,0
15:49:49,49.4,0.7,3.3,8.4,0,0,0,0
15:49:50,49.4,0.7,3.4,8.4,0,0,0,0
15:49:51,49.4,0.8,3.4,8.4,0,0,0,0
15:49:52,49.4,0.7,3.4,8.4,0,0,0,0
15:49:53,49.4,0.7,3.4,8.4,0,0,0,0
15:49:54,49.4,0.7,3.4,8.4,0,0,0,0
15:49:55,49.4,0.7,3.4,8.4,0,0,0,0
15:49:56,49.4,0.7,3.4,8.5,0,0,0,0
15:49:57,49.4,0.7,3.4,8.5,0,0,0,0
15:49:58,49.4,0.7,3.5,8.5,0,0,0,0
15:49:59,49.4,0.7,3.5,8.5,0,0,0,0
15:50:00,49.4,0.7,3.5,8.5,0,0,0,0
15:50:01,49.4,0.7,3.5,8.5,0,0,0,0
15:50:02,49.4,0.7,3.5,8.5,0,0,0,0
15:50:03,49.4,0.7,3.5,8.5,0,0,0,0
15:50:04,49.4,0.7,3.5,8.6,0,0,0,0
15:50:05,49.4,0.7,3.5,8.6,0,0,0,0
15:50:06,49.4,0.7,3.6,8.6,0,0,0,0
15:50:07,49.4,0.7,3.6,8.6,0,0,0,0
15:50:08,49.4,0.7,3.6,8.6,0,0,0,0
15:50:09,49.4,0.7,3.6,8.6,0,0,0,0
15:50:10,49.4,0.7,3.6,8.6,0,0,0,0
15:50:11,49.4,0.7,3.6,8.6,0,0,0,0
15:50:12,49.4,0.7,3.6,8.7,0,0,0,0
15:50:13,49.4,0.7,3.6,8.7,0,0,0,0
15:50:14,49.4,0.7,3.7,8.7,0,0,0,0
15:50:15,49.4,0.7,3.7,8.7,0,0,0,0
15:50:16,49.4,0.7,3.7,8.7,0,0,0,0
15:50:17,49.4,0.7,3.7,8.7,0,0,0,0
15:50:18,49.4,0.7,3.7,8.7,0,0,0,0
15:50:19,49.4,0.7,3.7,8.7,0,0,0,0
15:50:20,49.4,0.7,3.7,8.8,0,0,0,0
15:50:21,49.4,0.7,3.7,8.8,0,0,0,0
15:50:22,49.4,0.7,3.8,8.8,0,0,0,0
15:50:23,49.4,0.7,3.8,8.8,0,0,0,0
15:50:24,49.4,0.7,3.8,8.8,0,0,0,0
15:50:25,49.4,0.7,3.8,8.8,0,0,0,0
15:50:26,49.4,0.7,3.8,8.8,0,0,0,0
15:50:27,49.4,0.7,3.8,8.8,0,0,0,0
15:50:28,49.4,0.7,3.8,8.9,0,0,0,0
15:50:29,49.4,0.7,3.8,8.9,0,0,0,0
15:50:30,49.4,0.7,3.9,8.9,0,0,0,0
15:50:31,49.4,0.7,3.9,8.9,0,0,0,0
15:50:32,49.4,0.7,3.9,8.9,0,0,0,0
15:50:33,49.4,0.7,3.9,8.9,0,0,0,0
15:50:34,49.4,0.7,3.9,8.9,0,0,0,0
15:50:35,49.4,0.7,3.9,8.9,0,0,0,0
15:50:36,49.4,0.7,3.9,9,0,0,0,0
15:50:37,49.4,0.7,3.9,9,0,0,0,0
15:50:38,49.4,0.7,4,9,0,0,0,0
15:50:39,49.4,0.7,4,9,0,0,0,0
15:50:40,49.4,0.7,4,9,0,0,0,0
15:50:41,49.4,0.7,4,9,0,0,0,0
15:50:42,49.4,0.7,4,9,0,0,0,0
15:50:43,49.4,0.7,4,9,0,0,0,0
15:50:44,49.4,0.7,4,9.1,0,0,0,0
15:50:45,49.4,0.7,4,9.1,0,0,0,0
15:50:46,49.4,0.7,4.1,9.1,0,0,0,0
15:50:47,49.4,0.7,4.1,9.1,0,0,0,0
15:50:48,49.4,0.7,4.1,9.1,0,0,0,0
15:50:49,49.4,0.7,4.1,9.1,0,0,0,0
15:50:50,49.4,0.7,4.1,9.1,0,0,0,0
15:50:51,49.4,0.7,4.1,9.1,0,0,0,0
15:50:52,49.4,0.7,4.1,9.2,0,0,0,0
15:50:53,49.4,0.7,4.1,9.2,0,0,0,0
15:50:54,49.4,0.7,4.2,9.2,0,0,0,0
15:50:55,49.4,0.7,4.2,9.2,0,0,0,0
15:50:56,49.4,0.7,4.2,9.2,0,0,0,0
15:50:57,49.4,0.7,4.2,9.2,0,0,0,0
15:50:58,49.4,0.7,4.2,9.2,0,0,0,0
15:50:59,49.4,0.7,4.2,9.2,0,0,0,0
15:51:00,49.4,0.7,4.2,9.3,0,0,0,0
15:51:01,49.4,0.7,4.2,9.3,0,0,0,0
15:51:02,49.4,0.7,4.3,9.3,0,0,0,0
15:51:03,49.4,0.7,4.3,9.3,0,0,0,0
15:51:04,49.4,0.7,4.3,9.3,0,0,0,0
15:51:05,49.4,0.7,4.3,9.3,0,0,0,0
15:51:06,49.4,0.7,4.3,9.3,0,0,0,0
15:51:07,49.4,0.7,4.3,9.3,0,0,0,0
15:51:08,49.4,0.7,4.3,9.4,0,0,0,0
15:51:09,49.4,0.7,4.3,9.4,0,0,0,0
15:51:10,49.4,0.7,4.4,9.4,0,0,0,0
15:51:11,49.4,0.7,4.4,9.4,0,0,0,0
15:51:12,49.4,0.7,4.4,9.4,0,0,0,0
15:51:13,49.4,0.7,4.4,9.4,0,0,0,0
15:51:14,49.4,0.7,4.4,9.4,0,0,0,0
15:51:15,49.4,0.7,4.4,9.4,0,0,0,0
15:51:16,49.4,0.7,4.4,9.4,0,0,0,0
15:51:17,49.4,0.7,4.4,9.5,0,0,0,0
15:51:18,49.4,0.7,4.5,9.5,0,0,0,0
15:51:19,49.4,0.7,4.5,9.5,0,0,0,0
15:51:20,49.4,0.7,4.5,9.5,0,0,0,0
15:51:21,49.4,0.7,4.5,9.5,0,0,0,0
15:51:22,49.4,0.7,4.5,9.5,0,0,0,0
15:51:23,49.4,0.7,4.5,9.5,0,0,0,0
15:51:24,49.4,0.7,4.5,9.5,0,0,0,0
15:51:25,49.4,0.7,4.5,9.6,0,0,0,0
15:51:26,49.4,0.7,4.5,9.6,0,0,0,0
15:51:27,49.4,0.7,4.6,9.6,0,0,0,0
15:51:28,49.4,0.7,4.6,9.6,0,0,0,0
15:51:29,49.4,0.7,4.6,9.6,0,0,0,0
15:51:30,49.4,0.7,4.6,9.6,0,0,0,0
15:51:31,49.4,0.7,4.6,9.6,0,0,0,0
15:51:32,49.4,0.7,4.6,9.6,0,0,0,0
15:51:33,49.4,0.7,4.6,9.7,0,0,0,0
15:51:34,49.4,0.7,4.6,9.7,0,0,0,0
15:51:35,49.4,0.7,4.7,9.7,0,0,0,0
15:51:36,49.4,0.7,4.7,9.7,0,0,0,0
15:51:37,49.4,0.7,4.7,9.7,0,0,0,0
15:51:38,49.4,0.7,4.7,9.7,0,0,0,0
15:51:39,49.4,0.7,4.7,9.7,0,0,0,0
15:51:40,49.4,0.7,4.7,9.7,0,0,0,0
15:51:41,49.4,0.7,4.7,9.8,0,0,0,0
15:51:42,49.4,0.7,4.7,9.8,0,0,0,0
15:51:43,49.4,0.7,4.8,9.8,0,0,0,0
15:51:44,49.4,0.7,4.8,9.8,0,0,0,0
15:51:45,49.4,0.7,4.8,9.8,0,0,0,0
15:51:46,49.4,0.8,4.8,9.8,0,0,0,0
15:51:47,49.4,0.7,4.8,9.8,0,0,0,0
15:51:48,49.4,0.7,4.8,9.8,0,0,0,0
15:51:49,49.4,0.7,4.8,9.9,0,0,0,0
15:51:50,49.4,0.7,4.8,9.9,0,0,0,0
15:51:51,49.4,0.7,4.9,9.9,0,0,0,0
15:51:52,49.4,0.7,4.9,9.9,0,0,0,0
15:51:53,49.4,0.8,4.9,9.9,0,0,0,0
15:51:54,49.4,0.7,4.9,9.9,0,0,0,0
15:51:55,49.5,0.8,4.9,9.9,0,0,0,0
15:51:56,49.5,0.7,4.9,9.9,0,0,0,0
15:51:57,49.4,0.7,4.9,10,0,0,0,0
15:51:58,49.5,0.8,4.9,10,0,0,0,0
15:51:59,49.4,0.7,5,10,0,0,0,0
15:52:00,49.5,0.7,5,10,0,0,0,0
15:52:01,49.5,0.8,5,10,0,0,0,0
15:52:02,49.5,0.7,5,10,0,0,0,0
15:52:03,49.5,0.8,5,10,0,0,0,0
15:52:04,49.5,0.7,5,10,0,0,0,0
15:52:05,49.5,0.8,5,10.1,0,0,0,0
15:52:06,49.5,0.8,5,10.1,0,0,0,0
15:52:07,49.5,0.7,5.1,10.1,0,0,0,0
15:52:08,49.5,0.8,5.1,10.1,0,0,0,0
15:52:09,49.5,0.7,5.1,10.1,0,0,0,0
15:52:10,49.5,0.7,5.1,10.1,0,0,0,0
15:52:11,49.5,0.7,5.1,10.1,0,0,0,0
15:52:12,49.5,0.7,5.1,10.1,0,0,0,0
15:52:13,49.5,0.7,5.1,10.2,0,0,0,0
15:52:14,49.5,0.7,5.1,10.2,0,0,0,0
15:52:15,49.5,0.7,5.2,10.2,0,0,0,0
15:52:16,49.5,0.7,5.2,10.2,0,0,0,0
15:52:17,49.5,0.7,5.2,10.2,0,0,0,0
15:52:18,49.5,0.7,5.2,10.2,0,0,0,0
15:52:19,49.5,0.7,5.2,10.2,0,0,0,0
15:52:20,49.5,0.7,5.2,10.2,0,0,0,0
15:52:21,49.5,0.7,5.2,10.3,0,0,0,0
15:52:22,49.5,0.7,5.2,10.3,0,0,0,0
15:52:23,49.5,0.7,5.3,10.3,0,0,0,0
15:52:24,49.5,0.7,5.3,10.3,0,0,0,0
15:52:25,49.5,0.7,5.3,10.3,0,0,0,0
15:52:26,49.5,0.7,5.3,10.3,0,0,0,0
15:52:27,49.5,0.7,5.3,10.3,0,0,0,0
15:52:28,49.5,0.7,5.3,10.3,0,0,0,0
15:52:29,49.5,0.7,5.3,10.4,0,0,0,0
15:52:30,49.5,0.7,5.3,10.4,0,0,0,0
15:52:31,49.5,0.7,5.4,10.4,0,0,0,0
15:52:32,49.5,0.7,5.4,10.4,0,0,0,0
15:52:33,49.5,0.7,5.4,10.4,0,0,0,0
15:52:34,49.5,0.7,5.4,10.4,0,0,0,0
15:52:35,49.5,0.7,5.4,10.4,0,0,0,0
15:52:36,49.5,0.7,5.4,10.4,0,0,0,0
15:52:37,49.5,0.7,5.4,10.5,0,0,0,0
15:52:38,49.5,0.7,5.4,10.5,0,0,0,0
15:52:39,49.5,0.7,5.5,10.5,0,0,0,0
15:52:40,49.5,0.7,5.5,10.5,0,0,0,0
15:52:41,49.5,0.7,5.5,10.5,0,0,0,0
15:52:42,49.5,0.7,5.5,10.5,0,0,0,0
15:52:43,49.5,0.7,5.5,10.5,0,0,0,0
15:52:44,49.5,0.7,5.5,10.5,0,0,0,0
15:52:45,49.5,0.7,5.5,10.6,0,0,0,0
15:52:46,49.5,0.7,5.5,10.6,0,0,0,0
15:52:47,49.5,0.7,5.6,10.6,0,0,0,0
15:52:48,49.5,0.7,5.6,10.6,0,0,0,0
15:52:49,49.5,0.7,5.6,10.6,0,0,0,0
15:52:50,49.5,0.7,5.6,10.6,0,0,0,0
15:52:51,49.5,0.7,5.6,10.6,0,0,0,0
15:52:52,49.5,0.8,5.6,10.6,0,0,0,0
15:52:53,49.5,0.7,5.6,10.7,0,0,0,0
15:52:54,49.5,0.8,5.6,10.7,0,0,0,0
15:52:55,49.5,0.7,5.7,10.7,0,0,0,0
15:52:56,49.5,0.8,5.7,10.7,0,0,0,0
15:52:57,49.5,0.8,5.7,10.7,0,0,0,0
15:52:58,49.5,0.7,5.7,10.7,0,0,0,0
15:52:59,49.5,0.8,5.7,10.7,0,0,0,0
15:53:00,49.5,0.7,5.7,10.7,0,0,0,0
15:53:01,49.5,0.7,5.7,10.8,0,0,0,0
15:53:02,49.5,0.7,5.7,10.8,0,0,0,0
15:53:03,49.5,0.7,5.8,10.8,0,0,0,0
15:53:04,49.5,0.7,5.8,10.8,0,0,0,0
15:53:05,49.5,0.7,5.8,10.8,0,0,0,0
15:53:06,49.5,0.7,5.8,10.8,0,0,0,0
15:53:07,49.5,0.7,5.8,10.8,0,0,0,0
15:53:08,49.5,0.7,5.8,10.8,0,0,0,0
15:53:09,49.5,0.7,5.8,10.9,0,0,0,0
15:53:10,49.5,0.7,5.8,10.9,0,0,0,0
15:53:11,49.5,0.7,5.9,10.9,0,0,0,0
15:53:12,49.5,0.7,5.9,10.9,0,0,0,0
15:53:13,49.5,0.7,5.9,10.9,0,0,0,0
15:53:14,49.5,0.7,5.9,10.9,0,0,0,0
15:53:15,49.5,0.7,5.9,10.9,0,0,0,0
15:53:16,49.5,0.7,5.9,10.9,0,0,0,0
15:53:17,49.5,0.7,5.9,11,0,0,0,0
15:53:18,49.5,0.8,5.9,11,0,0,0,0
15:53:19,49.5,0.7,6,11,0,0,0,0
15:53:20,49.5,0.7,6,11,0,0,0,0
15:53:21,49.5,0.7,6,11,0,0,0,0
15:53:22,49.5,0.7,6,11,0,0,0,0
15:53:23,49.5,0.7,6,11,0,0,0,0
15:53:24,49.5,0.7,6,11,0,0,0,0
15:53:25,49.5,0.7,6,11.1,0,0,0,0
15:53:26,49.5,0.7,6,11.1,0,0,0,0
15:53:27,49.5,0.7,6.1,11.1,0,0,0,0
15:53:28,49.5,0.7,6.1,11.1,0,0,0,0
15:53:29,49.5,0.7,6.1,11.1,0,0,0,0
15:53:30,49.5,0.7,6.1,11.1,0,0,0,0
15:53:31,49.5,0.7,6.1,11.1,0,0,0,0
15:53:32,49.5,0.7,6.1,11.1,0,0,0,0
15:53:33,49.5,0.7,6.1,11.2,0,0,0,0
15:53:34,49.5,0.7,6.1,11.2,0,0,0,0
15:53:35,49.5,0.7,6.2,11.2,0,0,0,0
15:53:36,49.5,0.7,6.2,11.2,0,0,0,0
15:53:37,49.5,0.7,6.2,11.2,0,0,0,0
15:53:38,49.6,0.7,6.2,11.2,0,0,0,0
15:53:39,49.6,0.7,6.2,11.2,0,0,0,0
15:53:40,49.6,0.7,6.2,11.2,0,0,0,0
15:53:41,49.6,0.7,6.2,11.3,0,0,0,0
15:53:42,49.6,0.7,6.2,11.3,0,0,0,0
15:53:43,49.6,0.8,6.3,11.3,0,0,0,0
15:53:44,49.5,0.7,6.3,11.3,0,0,0,0
15:53:45,49.6,0.8,6.3,11.3,0,0,0,0
15:53:46,49.6,0.7,6.3,11.3,0,0,0,0
15:53:47,49.6,0.7,6.3,11.3,0,0,0,0
15:53:48,49.5,0.7,6.3,11.3,0,0,0,0
15:53:49,49.6,0.7,6.3,11.4,0,0,0,0
15:53:50,49.6,0.7,6.3,11.4,0,0,0,0
15:53:51,49.5,0.7,6.4,11.4,0,0,0,0
15:53:52,49.5,0.8,6.4,11.4,0,0,0,0
15:53:53,49.5,0.7,6.4,11.4,0,0,0,0
15:53:54,49.6,0.7,6.4,11.4,0,0,0,0
15:53:55,49.6,0.8,6.4,11.4,0,0,0,0
15:53:56,49.6,0.7,6.4,11.4,0,0,0,0
15:53:57,49.6,0.8,6.4,11.5,0,0,0,0
15:53:58,49.6,0.7,6.4,11.5,0,0,0,0
15:53:59,49.6,0.7,6.5,11.5,0,0,0,0
15:54:00,49.6,0.7,6.5,11.5,0,0,0,0
15:54:01,49.6,0.7,6.5,11.5,0,0,0,0
15:54:02,49.6,0.7,6.5,11.5,0,0,0,0
15:54:03,49.6,0.7,6.5,11.5,0,0,0,0
15:54:04,49.6,0.7,6.5,11.5,0,0,0,0
15:54:05,49.6,0.7,6.5,11.6,0,0,0,0
15:54:06,49.6,0.8,6.5,11.6,0,0,0,0
15:54:07,49.6,0.7,6.6,11.6,0,0,0,0
15:54:08,49.6,0.8,6.6,11.6,0,0,0,0
15:54:09,49.6,0.7,6.6,11.6,0,0,0,0
15:54:10,49.6,0.7,6.6,11.6,0,0,0,0
15:54:11,49.6,0.7,6.6,11.6,0,0,0,0
15:54:12,49.6,0.7,6.6,11.6,0,0,0,0
15:54:13,49.6,0.7,6.6,11.6,0,0,0,0
15:54:14,49.6,0.7,6.6,11.7,0,0,0,0
15:54:15,49.6,0.7,6.7,11.7,0,0,0,0
15:54:16,49.6,0.7,6.7,11.7,0,0,0,0
15:54:17,49.6,0.7,6.7,11.7,0,0,0,0
15:54:18,49.6,0.8,6.7,11.7,0,0,0,0
15:54:19,49.6,0.7,6.7,11.7,0,0,0,0
15:54:20,49.6,0.8,6.7,11.7,0,0,0,0
15:54:21,49.6,0.8,6.7,11.7,0,0,0,0
15:54:22,49.6,0.8,6.7,11.8,0,0,0,0
