时间,施工压力,排  量,总 液 量,砂 浓 度,总 砂 量,液添1,液添1总量
HH:mm:ss,MPa,m3/min,m3,kg/m3,m3,L/min,L
19:04:07,61.24,13.31,705.4,0,25.04,0,576.8
19:04:08,61.16,13.3,705.7,0,25.04,0,576.8
19:04:10,61.2,13.3,705.9,0,25.04,0,576.8
19:04:11,61.13,13.3,706.1,0,25.04,0,576.8
19:04:12,61.3,13.29,706.3,0,25.04,0,576.8
19:04:13,61.4,13.3,706.5,0,25.04,0,576.8
19:04:14,61.4,13.3,706.8,0,25.04,0,576.8
19:04:14,61.4,13.31,707,21,25.06,0,576.8
19:04:15,61.38,13.31,707.2,39,25.08,0,576.8
19:04:16,61.4,13.32,707.4,53,25.09,0,576.8
19:04:17,61.43,13.32,707.7,66,25.11,0,576.8
19:04:18,61.42,13.32,707.9,77,25.13,0,576.8
19:04:20,61.42,13.32,708.1,87,25.14,0,576.8
19:04:21,61.4,13.32,708.3,96,25.16,0,576.8
19:04:22,61.45,13.32,708.5,103,25.18,0,576.8
19:04:23,61.51,13.31,708.8,109,25.2,0,576.8
19:04:24,61.5,13.31,709,114,25.22,0,576.8
19:04:24,61.52,13.32,709.2,119,25.23,0,576.8
19:04:25,61.54,13.33,709.4,122,25.25,0,576.8
19:04:26,61.55,13.33,709.6,125,25.27,0,576.8
19:04:27,61.56,13.32,709.9,128,25.29,0,576.8
19:04:28,61.52,13.31,710.1,130,25.31,0,576.8
19:04:30,61.43,13.31,710.3,132,25.33,0,576.8
19:04:31,61.4,13.31,710.5,133,25.35,0,576.8
19:04:32,61.35,13.32,710.8,134,25.37,0,576.8
19:04:33,61.36,13.33,711,135,25.38,0,576.8
19:04:34,61.49,13.32,711.2,136,25.4,0,576.8
19:04:34,61.47,13.3,711.4,137,25.42,0,576.8
19:04:35,61.41,13.29,711.6,138,25.44,0,576.8
19:04:36,61.41,13.28,711.9,138,25.46,0,576.8
19:04:37,61.46,13.27,712.1,139,25.48,0,576.8
19:04:39,61.49,13.27,712.3,139,25.5,0,576.8
19:04:40,61.43,13.26,712.5,139,25.51,0,576.8
19:04:41,61.48,13.25,712.8,139,25.53,0,576.8
19:04:42,61.47,13.25,713,140,25.55,0,576.8
19:04:43,61.53,13.26,713.2,140,25.57,0,576.8
19:04:44,61.57,13.25,713.4,140,25.59,0,576.8
19:04:44,61.63,13.25,713.6,140,25.61,0,576.8
19:04:45,61.61,13.25,713.9,140,25.63,0,576.8
19:04:46,61.56,13.26,714.1,140,25.64,0,576.8
19:04:47,61.52,13.26,714.3,140,25.66,0,576.8
19:04:49,61.51,13.25,714.5,140,25.68,0,576.8
19:04:50,61.56,13.25,714.7,140,25.7,0,576.8
19:04:51,61.5,13.25,715,140,25.72,0,576.8
19:04:52,61.45,13.26,715.2,140,25.74,0,576.8
19:04:53,61.45,13.26,715.4,140,25.76,0,576.8
19:04:53,61.35,13.27,715.6,140,25.78,0,576.8
19:04:54,61.31,13.27,715.8,140,25.79,0,576.8
19:04:55,61.42,13.28,716.1,140,25.81,0,576.8
19:04:56,61.32,13.28,716.3,140,25.83,0,576.8
19:04:58,61.33,13.28,716.5,140,25.85,0,576.8
19:04:59,61.29,13.29,716.7,140,25.87,0,576.8
19:05:00,61.25,13.28,717,140,25.89,0,576.8
19:05:01,61.25,13.27,717.2,140,25.91,0,576.8
19:05:02,61.46,13.26,717.4,140,25.92,0,576.8
19:05:03,61.54,13.25,717.6,140,25.94,0,576.8
19:05:03,61.44,13.26,717.8,140,25.96,0,576.8
19:05:04,61.52,13.26,718.1,140,25.98,0,576.8
19:05:05,61.52,13.26,718.3,140,26,0,576.8
19:05:06,61.46,13.25,718.5,140,26.02,0,576.8
19:05:08,61.41,13.25,718.7,140,26.04,0,576.8
19:05:09,61.42,13.25,718.9,140,26.05,0,576.8
19:05:10,61.43,13.25,719.2,140,26.07,0,576.8
19:05:11,61.48,13.26,719.4,140,26.09,0,576.8
19:05:12,61.51,13.26,719.6,140,26.11,0,576.8
19:05:13,61.58,13.26,719.8,140,26.13,0,576.8
19:05:13,61.54,13.26,720,140,26.15,0,576.8
19:05:14,61.39,13.26,720.3,140,26.17,0,576.8
19:05:15,61.43,13.26,720.5,140,26.18,0,576.8
19:05:16,61.44,13.27,720.7,140,26.2,0,576.8
19:05:18,61.39,13.27,720.9,140,26.22,0,576.8
19:05:19,61.36,13.27,721.1,140,26.24,0,576.8
19:05:20,61.31,13.29,721.4,140,26.26,0,576.8
19:05:21,61.39,13.29,721.6,140,26.28,0,576.8
19:05:22,61.35,13.29,721.8,140,26.3,0,576.8
19:05:23,61.35,13.29,722,140,26.32,0,576.8
19:05:23,61.48,13.28,722.3,140,26.33,0,576.8
19:05:24,61.38,13.27,722.5,140,26.35,0,576.8
19:05:25,61.27,13.26,722.7,140,26.37,0,576.8
19:05:27,61.36,13.25,722.9,140,26.39,0,576.8
19:05:28,61.35,13.25,723.1,140,26.41,0,576.8
19:05:29,61.39,13.24,723.4,140,26.43,0,576.8
19:05:30,61.34,13.24,723.6,140,26.45,0,576.8
19:05:31,61.36,13.23,723.8,141,26.46,0,576.8
19:05:32,61.35,13.22,724,141,26.48,0,576.8
19:05:32,61.36,13.22,724.2,141,26.5,0,576.8
19:05:33,61.47,13.22,724.5,141,26.52,0,576.8
19:05:34,61.48,13.23,724.7,141,26.54,0,576.8
19:05:35,61.36,13.23,724.9,140,26.56,0,576.8
19:05:37,61.27,13.24,725.1,140,26.58,0,576.8
19:05:38,61.16,13.24,725.3,140,26.59,0,576.8
19:05:39,61.21,13.24,725.6,140,26.61,0,576.8
19:05:40,61.24,13.24,725.8,140,26.63,0,576.8
19:05:41,61.15,13.25,726,140,26.65,0,576.8
19:05:42,61.17,13.26,726.2,140,26.67,0,576.8
19:05:42,61.08,13.26,726.4,140,26.69,0,576.8
19:05:43,61,13.26,726.7,140,26.71,0,576.8
19:05:44,60.97,13.26,726.9,140,26.72,0,576.8
19:05:45,61.04,13.25,727.1,140,26.74,0,576.8
19:05:47,60.97,13.24,727.3,140,26.76,0,576.8
19:05:48,60.99,13.24,727.6,140,26.78,0,576.8
19:05:49,60.97,13.25,727.8,140,26.8,0,576.8
19:05:50,61.04,13.27,728,140,26.82,0,576.8
19:05:51,61.07,13.28,728.2,140,26.84,0,576.8
19:05:52,61.06,13.28,728.4,140,26.85,0,576.8
19:05:52,61.07,13.27,728.7,140,26.87,0,576.8
19:05:53,61.02,13.27,728.9,140,26.89,0,576.8
19:05:54,61.12,13.27,729.1,140,26.91,0,576.8
19:05:56,61.11,13.27,729.3,140,26.93,0,576.8
19:05:57,61.03,13.27,729.5,140,26.95,0,576.8
19:05:58,61.06,13.27,729.8,140,26.97,0,576.8
19:05:59,61.05,13.28,730,140,26.99,0,576.8
19:06:00,61,13.28,730.2,140,27,0,576.8
19:06:01,61.04,13.28,730.4,140,27.02,0,576.8
19:06:02,61.12,13.28,730.7,140,27.04,0,576.8
19:06:02,61.09,13.27,730.9,140,27.06,0,576.8
19:06:03,60.9,13.25,731.1,140,27.08,0,576.8
19:06:04,60.84,13.24,731.3,140,27.1,0,576.8
19:06:06,60.87,13.23,731.5,140,27.12,0,576.8
19:06:07,60.84,13.22,731.8,140,27.13,0,576.8
19:06:08,60.83,13.22,732,140,27.15,0,576.8
19:06:09,60.8,13.23,732.2,140,27.17,0,576.8
19:06:10,60.81,13.22,732.4,140,27.19,0,576.8
19:06:11,60.8,13.21,732.6,140,27.21,0,576.8
19:06:12,60.86,13.21,732.9,140,27.23,0,576.8
19:06:12,60.91,13.21,733.1,140,27.25,0,576.8
19:06:13,60.89,13.21,733.3,141,27.26,0,576.8
19:06:15,60.84,13.21,733.5,141,27.28,0,576.8
19:06:16,60.74,13.21,733.7,141,27.3,0,576.8
19:06:17,60.84,13.21,734,141,27.32,0,576.8
19:06:18,60.91,13.22,734.2,141,27.34,0,576.8
19:06:19,60.93,13.22,734.4,140,27.36,0,576.8
19:06:20,60.85,13.23,734.6,140,27.38,0,576.8
19:06:21,60.83,13.24,734.8,140,27.39,0,576.8
19:06:21,60.82,13.24,735.1,140,27.41,0,576.8
19:06:22,60.86,13.24,735.3,140,27.43,0,576.8
19:06:23,60.88,13.24,735.5,140,27.45,0,576.8
19:06:25,60.87,13.24,735.7,140,27.47,0,576.8
19:06:26,60.8,13.25,735.9,140,27.49,0,576.8
19:06:27,60.7,13.25,736.2,140,27.51,0,576.8
19:06:28,60.6,13.25,736.4,140,27.52,0,576.8
19:06:29,60.57,13.24,736.6,140,27.54,0,576.8
19:06:30,60.66,13.24,736.8,140,27.56,0,576.8
19:06:31,60.51,13.25,737,140,27.58,0,576.8
19:06:31,60.59,13.26,737.3,140,27.6,0,576.8
19:06:32,60.47,13.26,737.5,140,27.62,0,576.8
19:06:33,60.48,13.26,737.7,140,27.64,0,576.8
19:06:35,60.38,13.26,737.9,140,27.65,0,576.8
19:06:36,60.33,13.25,738.2,140,27.67,0,576.8
19:06:37,60.33,13.24,738.4,140,27.69,0,576.8
19:06:38,60.34,13.23,738.6,140,27.71,0,576.8
19:06:39,60.39,13.23,738.8,140,27.73,0,576.8
19:06:40,60.4,13.24,739,140,27.75,0,576.8
19:06:41,60.43,13.24,739.3,140,27.77,0,576.8
19:06:41,60.44,13.25,739.5,140,27.78,0,576.8
19:06:42,60.32,13.26,739.7,140,27.8,0,576.8
19:06:44,60.27,13.25,739.9,140,27.82,0,576.8
19:06:45,60.33,13.25,740.1,140,27.84,0,576.8
19:06:46,60.32,13.25,740.4,140,27.86,0,576.8
19:06:47,60.29,13.25,740.6,140,27.88,0,576.8
19:06:48,60.24,13.25,740.8,140,27.9,0,576.8
19:06:49,60.23,13.25,741,140,27.91,0,576.8
19:06:50,60.23,13.25,741.2,140,27.93,0,576.8
19:06:51,60.3,13.24,741.5,140,27.95,0,576.8
19:06:51,60.28,13.24,741.7,140,27.97,0,576.8
19:06:52,60.14,13.24,741.9,140,27.99,0,576.8
19:06:54,60.1,13.23,742.1,140,28.01,0,576.8
19:06:55,60.04,13.23,742.3,140,28.03,0,576.8
19:06:56,59.98,13.22,742.6,140,28.04,0,576.8
19:06:57,60.02,13.21,742.8,140,28.06,0,576.8
19:06:58,60.03,13.2,743,140,28.08,0,576.8
19:06:59,59.92,13.21,743.2,140,28.1,0,576.8
19:07:00,59.87,13.21,743.4,140,28.12,0,576.8
19:07:00,60.02,13.22,743.7,140,28.14,0,576.8
19:07:01,60.08,13.23,743.9,140,28.16,0,576.8
19:07:02,60.05,13.21,744.1,140,28.17,0,576.8
19:07:04,59.96,13.21,744.3,140,28.19,0,576.8
19:07:05,60.02,13.2,744.5,140,28.21,0,576.8
19:07:06,59.92,13.2,744.8,140,28.23,0,576.8
19:07:07,60.04,13.2,745,140,28.25,0,576.8
19:07:08,60.08,13.21,745.2,140,28.27,0,576.8
19:07:09,60.13,13.23,745.4,140,28.29,0,576.8
19:07:10,60.12,13.24,745.6,140,28.3,0,576.8
19:07:10,60.1,13.25,745.9,140,28.32,0,576.8
19:07:11,60.04,13.26,746.1,140,28.34,0,576.8
19:07:13,60.09,13.26,746.3,140,28.36,0,576.8
19:07:14,60.17,13.26,746.5,140,28.38,0,576.8
19:07:15,60.01,13.26,746.8,140,28.4,0,576.8
19:07:16,59.98,13.27,747,140,28.42,0,576.8
19:07:17,59.99,13.27,747.2,140,28.43,0,576.8
19:07:18,59.93,13.27,747.4,140,28.45,0,576.8
19:07:19,59.94,13.26,747.6,140,28.47,0,576.8
19:07:20,59.9,13.25,747.9,140,28.49,0,576.8
19:07:20,59.78,13.25,748.1,140,28.51,0,576.8
19:07:21,59.85,13.24,748.3,140,28.53,0,576.8
19:07:23,59.81,13.25,748.5,140,28.55,0,576.8
19:07:24,59.84,13.26,748.7,140,28.56,0,576.8
19:07:25,59.82,13.27,749,140,28.58,0,576.8
19:07:26,59.86,13.26,749.2,140,28.6,0,576.8
19:07:27,59.78,13.26,749.4,140,28.62,0,576.8
19:07:28,59.85,13.26,749.6,140,28.64,0,576.8
19:07:29,59.93,13.27,749.8,140,28.66,0,576.8
19:07:30,59.95,13.27,750.1,140,28.68,0,576.8
19:07:30,59.95,13.27,750.3,140,28.69,0,576.8
19:07:31,59.88,13.26,750.5,140,28.71,0,576.8
19:07:33,59.86,13.26,750.7,140,28.73,0,576.8
19:07:34,59.78,13.25,751,140,28.75,0,576.8
19:07:35,59.84,13.23,751.2,140,28.77,0,576.8
19:07:36,59.89,13.22,751.4,140,28.79,0,576.8
19:07:37,59.85,13.21,751.6,140,28.81,0,576.8
19:07:38,59.8,13.21,751.8,140,28.82,0,576.8
19:07:39,59.81,13.21,752.1,140,28.84,0,576.8
19:07:39,59.95,13.21,752.3,140,28.86,0,576.8
19:07:40,59.94,13.22,752.5,140,28.88,0,576.8
19:07:42,59.85,13.24,752.7,140,28.9,0,576.8
19:07:43,59.83,13.25,752.9,140,28.92,0,576.8
19:07:44,59.71,13.26,753.2,140,28.94,0,576.8
19:07:45,59.7,13.27,753.4,140,28.96,0,576.8
19:07:46,59.76,13.27,753.6,140,28.97,0,576.8
19:07:47,59.8,13.26,753.8,140,28.99,0,576.8
19:07:48,59.84,13.25,754,140,29.01,0,576.8
19:07:49,59.78,13.25,754.3,140,29.03,0,576.8
19:07:49,59.84,13.25,754.5,140,29.05,0,576.8
19:07:50,59.97,13.25,754.7,140,29.07,0,576.8
19:07:52,59.95,13.24,754.9,140,29.09,0,576.8
19:07:53,60.02,13.25,755.1,140,29.1,0,576.8
19:07:54,59.99,13.26,755.4,140,29.12,0,576.8
19:07:55,59.87,13.26,755.6,140,29.14,0,576.8
19:07:56,59.75,13.26,755.8,140,29.16,0,576.8
19:07:57,59.89,13.25,756,140,29.18,0,576.8
19:07:58,59.83,13.24,756.2,140,29.2,0,576.8
19:07:59,59.86,13.24,756.5,127,29.21,0,576.8
19:07:59,59.91,13.24,756.7,111,29.21,0,576.8
19:08:01,59.96,13.23,756.9,97,29.22,0,576.8
19:08:02,59.92,13.22,757.1,84,29.22,0,576.8
19:08:03,59.9,13.22,757.4,72,29.22,0,576.8
19:08:04,59.95,13.23,757.6,61,29.22,0,576.8
19:08:05,59.84,13.23,757.8,51,29.22,0,576.8
19:08:06,59.9,13.24,758,42,29.22,0,576.8
19:08:07,59.83,13.24,758.2,34,29.22,0,576.8
19:08:08,59.79,13.24,758.5,28,29.22,0,576.8
19:08:09,59.81,13.24,758.7,23,29.22,0,576.8
19:08:09,59.78,13.24,758.9,19,29.22,0,576.8
19:08:11,59.8,13.25,759.1,16,29.22,0,576.8
19:08:12,59.84,13.25,759.3,13,29.22,0,576.8
19:08:13,59.75,13.24,759.6,10,29.22,0,576.8
19:08:14,59.84,13.25,759.8,9,29.22,0,576.8
19:08:15,59.8,13.24,760,7,29.22,0,576.8
19:08:16,59.82,13.24,760.2,6,29.22,0,576.8
19:08:17,59.84,13.23,760.4,5,29.22,0,576.8
19:08:18,59.95,13.23,760.7,4,29.22,0,576.8
19:08:18,60.02,13.23,760.9,3,29.22,0,576.8
19:08:19,60,13.23,761.1,3,29.22,0,576.8
19:08:21,60.07,13.23,761.3,2,29.22,0,576.8
19:08:22,59.98,13.23,761.5,2,29.22,0,576.8
19:08:23,59.94,13.23,761.8,1,29.22,0,576.8
19:08:24,59.91,13.23,762,1,29.22,0,576.8
19:08:25,59.98,13.24,762.2,1,29.22,0,576.8
19:08:26,60.03,13.24,762.4,1,29.22,0,576.8
19:08:27,60.02,13.24,762.6,1,29.22,0,576.8
19:08:28,59.97,13.24,762.9,1,29.22,0,576.8
19:08:28,60.03,13.24,763.1,0,29.22,0,576.8
19:08:30,60.09,13.24,763.3,0,29.22,0,576.8
19:08:31,60.01,13.24,763.5,0,29.22,0,576.8
19:08:32,60,13.24,763.7,0,29.22,0,576.8
19:08:33,59.98,13.24,764,0,29.22,0,576.8
19:08:34,59.89,13.25,764.2,0,29.22,0,576.8
19:08:35,59.91,13.25,764.4,0,29.22,0,576.8
19:08:36,60,13.24,764.6,0,29.22,0,576.8
19:08:37,60.12,13.24,764.9,0,29.22,0,576.8
19:08:38,60.13,13.24,765.1,0,29.22,0,576.8
19:08:38,60.16,13.25,765.3,0,29.22,0,576.8
19:08:40,60.17,13.25,765.5,0,29.22,0,576.8
19:08:41,60.22,13.25,765.7,0,29.22,0,576.8
19:08:42,60.27,13.26,766,0,29.22,0,576.8
19:08:43,60.3,13.26,766.2,0,29.22,0,576.8
19:08:44,60.32,13.26,766.4,0,29.22,0,576.8
19:08:45,60.29,13.26,766.6,0,29.22,0,576.8
19:08:46,60.33,13.26,766.8,0,29.22,0,576.8
19:08:47,60.43,13.26,767.1,0,29.22,0,576.8
19:08:48,60.46,13.26,767.3,0,29.22,0,576.8
19:08:48,60.5,13.26,767.5,0,29.22,0,576.8
19:08:50,60.56,13.26,767.7,0,29.22,0,576.8
19:08:51,60.56,13.26,767.9,0,29.22,0,576.8
19:08:52,60.5,13.26,768.2,0,29.22,0,576.8
19:08:53,60.45,13.26,768.4,0,29.22,0,576.8
19:08:54,60.57,13.26,768.6,0,29.22,0,576.8
19:08:55,60.4,13.27,768.8,0,29.22,0,576.8
19:08:56,60.46,13.27,769.1,0,29.22,0,576.8
19:08:57,60.51,13.27,769.3,0,29.22,0,576.8
19:08:57,60.53,13.27,769.5,0,29.22,0,576.8
19:08:59,60.53,13.27,769.7,0,29.22,0,576.8
19:09:00,60.52,13.28,769.9,0,29.22,0,576.8
19:09:01,60.48,13.28,770.2,0,29.22,0,576.8
19:09:02,60.55,13.27,770.4,0,29.22,0,576.8
19:09:03,60.56,13.27,770.6,0,29.22,0,576.8
19:09:04,60.62,13.27,770.8,0,29.22,0,576.8
19:09:05,60.64,13.28,771,0,29.22,0,576.8
19:09:06,60.68,13.28,771.3,0,29.22,0,576.8
19:09:07,60.64,13.28,771.5,0,29.22,0,576.8
19:09:07,60.72,13.29,771.7,0,29.22,0,576.8
19:09:09,60.84,13.29,771.9,0,29.22,0,576.8
19:09:10,60.75,13.29,772.1,0,29.22,0,576.8
19:09:11,60.81,13.29,772.4,0,29.22,0,576.8
19:09:12,60.74,13.29,772.6,0,29.22,0,576.8
19:09:13,60.76,13.29,772.8,0,29.22,0,576.8
19:09:14,60.82,13.29,773,0,29.22,0,576.8
19:09:15,60.87,13.29,773.3,0,29.22,0,576.8
19:09:16,60.89,13.29,773.5,0,29.22,0,576.8
19:09:17,60.9,13.29,773.7,0,29.22,0,576.8
19:09:17,60.85,13.28,773.9,0,29.22,0,576.8
19:09:19,60.83,13.29,774.1,0,29.22,0,576.8
19:09:20,60.83,13.29,774.4,0,29.22,0,576.8
19:09:21,60.86,13.29,774.6,0,29.22,0,576.8
19:09:22,60.86,13.29,774.8,0,29.22,0,576.8
19:09:23,60.77,13.3,775,0,29.22,0,576.8
19:09:24,60.71,13.3,775.2,0,29.22,0,576.8
19:09:25,60.82,13.3,775.5,0,29.22,0,576.8
19:09:26,60.89,13.3,775.7,0,29.22,0,576.8
19:09:27,60.89,13.31,775.9,0,29.22,0,576.8
19:09:28,61.01,13.31,776.1,0,29.22,0,576.8
19:09:29,61.05,13.31,776.4,0,29.22,0,576.8
19:09:30,61.06,13.31,776.6,0,29.22,0,576.8
19:09:31,61.07,13.32,776.8,0,29.22,0,576.8
19:09:32,61.11,13.32,777,17,29.24,0,576.8
19:09:33,61.16,13.32,777.2,34,29.25,0,576.8
19:09:34,61.14,13.31,777.5,48,29.27,0,576.8
19:09:35,61.19,13.31,777.7,60,29.28,0,576.8
19:09:36,61.2,13.31,777.9,72,29.3,0,576.8
19:09:37,61.22,13.31,778.1,82,29.32,0,576.8
19:09:38,61.27,13.32,778.4,91,29.33,0,576.8
19:09:39,61.22,13.32,778.6,99,29.35,0,576.8
19:09:40,61.26,13.32,778.8,106,29.37,0,576.8
19:09:41,61.31,13.32,779,112,29.39,0,576.8
19:09:42,61.27,13.32,779.2,116,29.41,0,576.8
19:09:43,61.22,13.32,779.5,120,29.43,0,576.8
19:09:44,61.3,13.32,779.7,124,29.44,0,576.8
19:09:45,61.17,13.33,779.9,127,29.46,0,576.8
19:09:46,61.26,13.33,780.1,129,29.48,0,576.8
19:09:47,61.22,13.33,780.4,131,29.5,0,576.8
19:09:48,61.28,13.32,780.6,132,29.52,0,576.8
19:09:49,61.24,13.32,780.8,134,29.54,0,576.8
19:09:50,61.2,13.32,781,135,29.56,0,576.8
19:09:51,61.08,13.31,781.2,136,29.58,0,576.8
19:09:52,61.09,13.29,781.5,137,29.59,0,576.8
19:09:53,61.19,13.28,781.7,137,29.61,0,576.8
19:09:54,61.21,13.28,781.9,138,29.63,0,576.8
19:09:55,61.19,13.28,782.1,138,29.65,0,576.8
19:09:56,61.23,13.27,782.3,139,29.67,0,576.8
19:09:57,61.21,13.28,782.6,139,29.69,0,576.8
19:09:58,61.17,13.28,782.8,139,29.71,0,576.8
19:09:59,61.27,13.28,783,139,29.72,0,576.8
19:10:00,61.24,13.28,783.2,139,29.74,0,576.8
19:10:01,61.27,13.29,783.5,139,29.76,0,576.8
19:10:02,61.2,13.3,783.7,140,29.78,0,576.8
19:10:03,61.23,13.3,783.9,140,29.8,0,576.8
19:10:04,61.25,13.3,784.1,140,29.82,0,576.8
19:10:05,61.35,13.29,784.3,140,29.84,0,576.8
19:10:06,61.35,13.28,784.6,140,29.85,0,576.8
19:10:07,61.37,13.27,784.8,140,29.87,0,576.8
19:10:08,61.28,13.26,785,140,29.89,0,576.8
19:10:09,61.22,13.26,785.2,140,29.91,0,576.8
19:10:10,61.29,13.27,785.4,140,29.93,0,576.8
19:10:11,61.26,13.26,785.7,140,29.95,0,576.8
19:10:12,61.29,13.27,785.9,140,29.97,0,576.8
19:10:13,61.27,13.26,786.1,140,29.99,0,576.8
19:10:14,61.26,13.27,786.3,140,30,0,576.8
19:10:15,61.34,13.27,786.6,140,30.02,0,576.8
19:10:16,61.38,13.27,786.8,140,30.04,0,576.8
19:10:17,61.4,13.26,787,140,30.06,0,576.8
19:10:18,61.45,13.25,787.2,140,30.08,0,576.8
19:10:19,61.4,13.24,787.4,140,30.1,0,576.8
19:10:20,61.38,13.24,787.7,140,30.12,0,576.8
19:10:21,61.43,13.24,787.9,140,30.13,0,576.8
19:10:22,61.47,13.24,788.1,140,30.15,0,576.8
19:10:23,61.49,13.24,788.3,141,30.17,0,576.8
19:10:24,61.5,13.23,788.5,141,30.19,0,576.8
19:10:25,61.57,13.23,788.8,141,30.21,0,576.8
19:10:26,61.56,13.23,789,141,30.23,0,576.8
19:10:27,61.51,13.22,789.2,141,30.25,0,576.8
19:10:28,61.54,13.23,789.4,141,30.27,0,576.8
19:10:29,61.45,13.23,789.6,140,30.28,0,576.8
19:10:30,61.43,13.24,789.9,140,30.3,0,576.8
19:10:31,61.39,13.24,790.1,140,30.32,0,576.8
19:10:32,61.44,13.25,790.3,140,30.34,0,576.8
19:10:33,61.39,13.25,790.5,140,30.36,0,576.8
19:10:34,61.4,13.24,790.7,140,30.38,0,576.8
19:10:35,61.32,13.23,791,140,30.4,0,576.8
19:10:36,61.36,13.23,791.2,140,30.41,0,576.8
19:10:37,61.36,13.22,791.4,140,30.43,0,576.8
19:10:38,61.42,13.21,791.6,140,30.45,0,576.8
19:10:39,61.4,13.21,791.8,140,30.47,0,576.8
19:10:40,61.35,13.2,792.1,140,30.49,0,576.8
19:10:41,61.28,13.2,792.3,140,30.51,0,576.8
19:10:42,61.29,13.2,792.5,140,30.53,0,576.8
19:10:43,61.36,13.19,792.7,140,30.54,0,576.8
19:10:44,61.39,13.19,792.9,141,30.56,0,576.8
19:10:45,61.38,13.2,793.2,141,30.58,0,576.8
19:10:46,61.33,13.21,793.4,140,30.6,0,576.8
19:10:47,61.27,13.22,793.6,140,30.62,0,576.8
19:10:48,61.24,13.23,793.8,140,30.64,0,576.8
19:10:49,61.41,13.24,794,140,30.66,0,576.8
19:10:50,61.32,13.25,794.3,140,30.67,0,576.8
19:10:51,61.32,13.25,794.5,140,30.69,0,576.8
19:10:52,61.3,13.26,794.7,140,30.71,0,576.8
19:10:53,61.32,13.27,794.9,140,30.73,0,576.8
19:10:54,61.34,13.28,795.2,140,30.75,0,576.8
19:10:55,61.33,13.28,795.4,140,30.77,0,576.8
19:10:56,61.3,13.28,795.6,140,30.79,0,576.8
19:10:57,61.27,13.28,795.8,140,30.8,0,576.8
19:10:58,61.12,13.28,796,140,30.82,0,576.8
19:10:59,61.12,13.27,796.3,140,30.84,0,576.8
19:11:00,61.2,13.25,796.5,140,30.86,0,576.8
19:11:01,61.21,13.24,796.7,141,30.88,0,576.8
19:11:02,61.2,13.23,796.9,141,30.9,0,576.8
19:11:03,61.24,13.23,797.1,141,30.92,0,576.8
19:11:04,61.27,13.23,797.4,141,30.93,0,576.8
19:11:05,61.31,13.25,797.6,141,30.95,0,576.8
19:11:06,61.35,13.26,797.8,141,30.97,0,576.8
19:11:07,61.28,13.26,798,141,30.99,0,576.8
19:11:08,61.23,13.25,798.2,141,31.01,0,576.8
19:11:09,61.22,13.24,798.5,141,31.03,0,576.8
19:11:10,61.2,13.24,798.7,141,31.05,0,576.8
19:11:11,61.22,13.24,798.9,140,31.07,0,576.8
19:11:12,61.18,13.24,799.1,140,31.08,0,576.8
19:11:13,61.21,13.24,799.4,140,31.1,0,576.8
19:11:14,61.24,13.23,799.6,140,31.12,0,576.8
19:11:15,61.22,13.22,799.8,140,31.14,0,576.8
19:11:16,61.28,13.22,800,140,31.16,0,576.8
19:11:17,61.23,13.22,800.2,140,31.18,0,576.8
19:11:18,61.19,13.22,800.5,140,31.2,0,576.8
19:11:19,61.03,13.21,800.7,140,31.21,0,576.8
19:11:20,61.04,13.2,800.9,140,31.23,0,576.8
19:11:21,61.13,13.2,801.1,140,31.25,0,576.8
19:11:22,61.12,13.2,801.3,140,31.27,0,576.8
19:11:23,61.06,13.2,801.6,140,31.29,0,576.8
19:11:24,61.07,13.2,801.8,140,31.31,0,576.8
19:11:25,60.99,13.21,802,140,31.32,0,576.8
19:11:26,60.98,13.21,802.2,140,31.34,0,576.8
19:11:27,61.1,13.21,802.4,140,31.36,0,576.8
19:11:28,61.15,13.21,802.7,140,31.38,0,576.8
19:11:29,61.05,13.21,802.9,140,31.4,0,576.8
19:11:30,60.97,13.21,803.1,140,31.42,0,576.8
19:11:31,60.91,13.22,803.3,140,31.44,0,576.8
19:11:32,60.91,13.23,803.5,140,31.45,0,576.8
19:11:33,61.08,13.24,803.8,140,31.47,0,576.8
19:11:34,60.99,13.24,804,140,31.49,0,576.8
19:11:35,61.01,13.24,804.2,140,31.51,0,576.8
19:11:36,60.95,13.25,804.4,140,31.53,0,576.8
19:11:37,60.92,13.25,804.6,140,31.55,0,576.8
19:11:38,60.87,13.26,804.9,140,31.57,0,576.8
19:11:39,60.92,13.26,805.1,140,31.58,0,576.8
19:11:40,60.81,13.25,805.3,140,31.6,0,576.8
19:11:41,60.85,13.25,805.5,140,31.62,0,576.8
19:11:42,60.86,13.24,805.7,140,31.64,0,576.8
19:11:43,60.85,13.24,806,140,31.66,0,576.8
19:11:44,60.83,13.24,806.2,140,31.68,0,576.8
19:11:45,60.81,13.24,806.4,140,31.69,0,576.8
19:11:46,60.78,13.25,806.6,140,31.71,0,576.8
19:11:47,60.7,13.25,806.8,140,31.73,0,576.8
19:11:48,60.71,13.25,807.1,140,31.75,0,576.8
19:11:49,60.81,13.26,807.3,140,31.77,0,576.8
19:11:50,60.78,13.26,807.5,140,31.79,0,576.8
19:11:51,60.72,13.26,807.7,140,31.81,0,576.8
19:11:52,60.78,13.26,808,140,31.82,0,576.8
19:11:53,60.81,13.26,808.2,140,31.84,0,576.8
19:11:54,60.78,13.26,808.4,140,31.86,0,576.8
